x_m,y_m,elevation_m
4343.43,2828.28,866.782
4343.43,2878.79,871.18
4343.43,2929.29,868.465
4343.43,2979.8,869.078
4343.43,3030.3,873.983
4343.43,3080.81,867.166
4343.43,3131.31,872.197
4343.43,3181.82,874.614
4343.43,3232.32,871.358
4343.43,3282.83,874.486
4343.43,3333.33,871.596
4343.43,3383.84,873.011
4343.43,3434.34,876.007
4343.43,3484.85,877.711
4343.43,3535.35,879.253
4343.43,3585.86,881.065
4343.43,3636.36,878.719
4343.43,3686.87,882.179
4343.43,3737.37,880.051
4343.43,3787.88,883.487
4343.43,3838.38,883.043
4343.43,3888.89,884.46
4343.43,3939.39,885.347
4343.43,3989.9,882.209
4343.43,4040.4,884.073
4343.43,4090.91,887.409
4343.43,4141.41,884.689
4343.43,4191.92,890.559
4343.43,4242.42,891.442
4343.43,4292.93,891.123
4343.43,4343.43,888.959
4343.43,4393.94,894.656
4343.43,4444.44,896.622
4343.43,4494.95,893.448
4343.43,4545.45,894.735
4343.43,4595.96,894.629
4343.43,4646.46,895.745
4343.43,4696.97,894.852
4343.43,4747.47,895.373
4343.43,4797.98,897.549
4343.43,4848.48,900.667
4343.43,4898.99,893.355
4343.43,4949.49,896.069
4343.43,5000.0,893.977
4393.94,0.0,899.19
4393.94,50.51,894.8
4393.94,101.01,893.0
4393.94,151.52,897.014
4393.94,202.02,899.018
4393.94,252.53,896.592
4393.94,303.03,895.352
4393.94,353.54,895.383
4393.94,404.04,896.962
4393.94,454.55,891.9
4393.94,505.05,892.891
4393.94,555.56,891.626
4393.94,606.06,889.567
4393.94,656.57,890.574
4393.94,707.07,892.734
4393.94,757.58,890.901
4393.94,808.08,890.271
4393.94,858.59,888.458
4393.94,909.09,888.366
4393.94,959.6,884.847
4393.94,1010.1,884.936
4393.94,1060.61,885.028
4393.94,1111.11,884.274
4393.94,1161.62,883.423
4393.94,1212.12,881.563
4393.94,1262.63,880.138
4393.94,1313.13,886.263
4393.94,1363.64,880.819
4393.94,1414.14,878.898
4393.94,1464.65,876.683
4393.94,1515.15,875.34
4393.94,1565.66,875.093
4393.94,1616.16,875.075
4393.94,1666.67,869.889
4393.94,1717.17,869.701
4393.94,1767.68,870.788
4393.94,1818.18,871.734
4393.94,1868.69,870.138
4393.94,1919.19,872.911
4393.94,1969.7,866.372
4393.94,2020.2,867.263
4393.94,2070.71,871.283
4393.94,2121.21,868.033
4393.94,2171.72,869.122
4393.94,2222.22,871.09
4393.94,2272.73,865.291
4393.94,2323.23,866.228
4393.94,2373.74,865.688
4393.94,2424.24,862.189
4393.94,2474.75,865.402
4393.94,2525.25,867.769
4393.94,2575.76,867.132
4393.94,2626.26,867.393
4393.94,2676.77,865.567
4393.94,2727.27,865.227
4393.94,2777.78,869.356
4393.94,2828.28,866.159
4393.94,2878.79,868.132
4393.94,2929.29,868.315
4393.94,2979.8,871.408
4393.94,3030.3,870.973
4393.94,3080.81,867.034
4393.94,3131.31,867.888
4393.94,3181.82,872.103
4393.94,3232.32,871.539
4393.94,3282.83,871.516
4393.94,3333.33,875.251
4393.94,3383.84,874.419
4393.94,3434.34,875.001
4393.94,3484.85,877.333
4393.94,3535.35,875.92
4393.94,3585.86,880.722
4393.94,3636.36,876.937
4393.94,3686.87,880.765
4393.94,3737.37,883.263
4393.94,3787.88,878.588
4393.94,3838.38,881.601
4393.94,3888.89,885.513
4393.94,3939.39,886.474
4393.94,3989.9,884.736
4393.94,4040.4,884.512
4393.94,4090.91,888.776
4393.94,4141.41,890.091
4393.94,4191.92,886.227
4393.94,4242.42,886.951
4393.94,4292.93,890.579
4393.94,4343.43,892.12
4393.94,4393.94,890.957
4393.94,4444.44,893.565
4393.94,4494.95,891.394
4393.94,4545.45,889.145
4393.94,4595.96,893.037
4393.94,4646.46,894.471
4393.94,4696.97,894.199
4393.94,4747.47,892.785
4393.94,4797.98,891.766
4393.94,4848.48,894.607
4393.94,4898.99,897.611
4393.94,4949.49,898.448
4393.94,5000.0,898.373
4444.44,0.0,894.082
4444.44,50.51,893.376
4444.44,101.01,896.588
4444.44,151.52,896.716
4444.44,202.02,896.038
4444.44,252.53,890.944
4444.44,303.03,892.917
4444.44,353.54,894.213
4444.44,404.04,894.815
4444.44,454.55,894.891
4444.44,505.05,893.111
4444.44,555.56,892.901
4444.44,606.06,891.781
4444.44,656.57,892.31
4444.44,707.07,890.852
4444.44,757.58,889.607
4444.44,808.08,888.154
4444.44,858.59,888.036
4444.44,909.09,887.996
4444.44,959.6,886.691
4444.44,1010.1,886.025
4444.44,1060.61,887.038
4444.44,1111.11,883.958
4444.44,1161.62,881.193
4444.44,1212.12,883.315
4444.44,1262.63,877.869
4444.44,1313.13,877.492
4444.44,1363.64,879.385
4444.44,1414.14,878.812
4444.44,1464.65,874.367
4444.44,1515.15,875.185
4444.44,1565.66,873.85
4444.44,1616.16,873.224
4444.44,1666.67,875.245
4444.44,1717.17,873.961
4444.44,1767.68,871.732
4444.44,1818.18,869.936
4444.44,1868.69,867.626
4444.44,1919.19,872.503
4444.44,1969.7,870.229
4444.44,2020.2,867.06
4444.44,2070.71,869.39
4444.44,2121.21,867.339
4444.44,2171.72,866.486
4444.44,2222.22,867.566
4444.44,2272.73,864.904
4444.44,2323.23,865.447
4444.44,2373.74,866.184
4444.44,2424.24,864.808
4444.44,2474.75,867.069
4444.44,2525.25,869.453
4444.44,2575.76,864.251
4444.44,2626.26,862.533
4444.44,2676.77,862.022
4444.44,2727.27,865.946
4444.44,2777.78,865.2
4444.44,2828.28,867.277
4444.44,2878.79,867.517
4444.44,2929.29,864.49
4444.44,2979.8,864.563
4444.44,3030.3,869.331
4444.44,3080.81,869.603
4444.44,3131.31,869.12
4444.44,3181.82,867.339
4444.44,3232.32,872.318
4444.44,3282.83,874.679
4444.44,3333.33,873.484
4444.44,3383.84,872.058
4444.44,3434.34,874.694
4444.44,3484.85,872.749
4444.44,3535.35,878.494
4444.44,3585.86,877.457
4444.44,3636.36,874.685
4444.44,3686.87,878.558
4444.44,3737.37,881.03
4444.44,3787.88,880.384
4444.44,3838.38,881.444
4444.44,3888.89,880.487
4444.44,3939.39,885.001
4444.44,3989.9,883.49
4444.44,4040.4,881.376
4444.44,4090.91,885.83
4444.44,4141.41,889.394
4444.44,4191.92,887.491
4444.44,4242.42,892.543
4444.44,4292.93,890.694
4444.44,4343.43,891.247
4444.44,4393.94,891.006
4444.44,4444.44,891.778
4444.44,4494.95,891.995
4444.44,4545.45,892.478
4444.44,4595.96,894.655
4444.44,4646.46,892.181
4444.44,4696.97,892.307
4444.44,4747.47,892.564
4444.44,4797.98,899.197
4444.44,4848.48,896.404
4444.44,4898.99,896.132
4444.44,4949.49,893.529
4444.44,5000.0,896.952
4494.95,0.0,895.238
4494.95,50.51,895.869
4494.95,101.01,893.398
4494.95,151.52,895.523
4494.95,202.02,894.148
4494.95,252.53,893.199
4494.95,303.03,895.876
4494.95,353.54,890.955
4494.95,404.04,894.728
4494.95,454.55,894.483
4494.95,505.05,890.82
4494.95,555.56,890.356
4494.95,606.06,890.922
4494.95,656.57,891.261
4494.95,707.07,889.678
4494.95,757.58,890.1
4494.95,808.08,891.974
4494.95,858.59,886.615
4494.95,909.09,883.354
4494.95,959.6,887.565
4494.95,1010.1,888.387
4494.95,1060.61,884.895
4494.95,1111.11,881.009
4494.95,1161.62,882.001
4494.95,1212.12,879.068
4494.95,1262.63,881.644
4494.95,1313.13,876.71
4494.95,1363.64,877.87
4494.95,1414.14,875.528
4494.95,1464.65,876.868
4494.95,1515.15,874.975
4494.95,1565.66,875.173
4494.95,1616.16,873.999
4494.95,1666.67,871.142
4494.95,1717.17,873.559
4494.95,1767.68,871.43
4494.95,1818.18,868.808
4494.95,1868.69,874.564
4494.95,1919.19,870.373
4494.95,1969.7,868.496
4494.95,2020.2,871.061
4494.95,2070.71,871.392
4494.95,2121.21,866.946
4494.95,2171.72,867.512
4494.95,2222.22,864.477
4494.95,2272.73,865.85
4494.95,2323.23,865.494
4494.95,2373.74,866.068
4494.95,2424.24,866.229
4494.95,2474.75,866.608
4494.95,2525.25,865.948
4494.95,2575.76,863.095
4494.95,2626.26,863.743
4494.95,2676.77,864.69
4494.95,2727.27,865.44
4494.95,2777.78,868.385
4494.95,2828.28,864.293
4494.95,2878.79,866.295
4494.95,2929.29,869.36
4494.95,2979.8,867.35
4494.95,3030.3,869.417
4494.95,3080.81,868.811
4494.95,3131.31,870.242
4494.95,3181.82,869.954
4494.95,3232.32,872.467
4494.95,3282.83,868.802
4494.95,3333.33,871.959
4494.95,3383.84,874.103
4494.95,3434.34,875.429
4494.95,3484.85,878.224
4494.95,3535.35,875.354
4494.95,3585.86,880.009
4494.95,3636.36,876.66
4494.95,3686.87,881.574
4494.95,3737.37,881.496
4494.95,3787.88,878.981
4494.95,3838.38,882.367
4494.95,3888.89,882.591
4494.95,3939.39,884.876
4494.95,3989.9,884.097
4494.95,4040.4,884.832
4494.95,4090.91,889.068
4494.95,4141.41,886.992
4494.95,4191.92,889.675
4494.95,4242.42,888.374
4494.95,4292.93,892.927
4494.95,4343.43,888.97
4494.95,4393.94,889.792
4494.95,4444.44,894.721
4494.95,4494.95,891.389
4494.95,4545.45,896.042
4494.95,4595.96,895.134
4494.95,4646.46,893.5
4494.95,4696.97,890.589
4494.95,4747.47,894.529
4494.95,4797.98,895.066
4494.95,4848.48,897.435
4494.95,4898.99,898.458
4494.95,4949.49,894.031
4494.95,5000.0,897.065
4545.45,0.0,896.809
4545.45,50.51,897.395
4545.45,101.01,896.156
4545.45,151.52,891.125
4545.45,202.02,894.491
4545.45,252.53,892.226
4545.45,303.03,893.81
4545.45,353.54,895.797
4545.45,404.04,894.016
4545.45,454.55,895.217
4545.45,505.05,893.07
4545.45,555.56,889.208
4545.45,606.06,886.134
4545.45,656.57,890.801
4545.45,707.07,889.363
4545.45,757.58,887.086
4545.45,808.08,884.853
4545.45,858.59,885.968
4545.45,909.09,886.202
4545.45,959.6,887.052
4545.45,1010.1,885.205
4545.45,1060.61,887.133
4545.45,1111.11,880.92
4545.45,1161.62,883.818
4545.45,1212.12,881.207
4545.45,1262.63,881.555
4545.45,1313.13,878.347
4545.45,1363.64,880.421
4545.45,1414.14,877.934
4545.45,1464.65,875.063
4545.45,1515.15,875.491
4545.45,1565.66,874.148
4545.45,1616.16,874.74
4545.45,1666.67,870.563
4545.45,1717.17,872.053
4545.45,1767.68,872.125
4545.45,1818.18,870.659
4545.45,1868.69,872.583
4545.45,1919.19,870.775
4545.45,1969.7,868.594
4545.45,2020.2,868.471
4545.45,2070.71,868.107
4545.45,2121.21,867.85
4545.45,2171.72,862.973
4545.45,2222.22,865.657
4545.45,2272.73,862.982
4545.45,2323.23,868.256
4545.45,2373.74,865.384
4545.45,2424.24,864.984
4545.45,2474.75,867.089
4545.45,2525.25,866.124
4545.45,2575.76,863.066
4545.45,2626.26,865.286
4545.45,2676.77,864.92
4545.45,2727.27,862.322
4545.45,2777.78,864.71
4545.45,2828.28,866.059
4545.45,2878.79,866.587
4545.45,2929.29,864.296
4545.45,2979.8,870.06
4545.45,3030.3,868.099
4545.45,3080.81,868.972
4545.45,3131.31,870.337
4545.45,3181.82,868.642
4545.45,3232.32,871.853
4545.45,3282.83,870.965
4545.45,3333.33,870.699
4545.45,3383.84,874.464
4545.45,3434.34,877.152
4545.45,3484.85,876.495
4545.45,3535.35,877.789
4545.45,3585.86,875.816
4545.45,3636.36,874.59
4545.45,3686.87,881.704
4545.45,3737.37,883.777
4545.45,3787.88,883.701
4545.45,3838.38,880.889
4545.45,3888.89,880.191
4545.45,3939.39,881.301
4545.45,3989.9,880.984
4545.45,4040.4,885.039
4545.45,4090.91,889.348
4545.45,4141.41,886.713
4545.45,4191.92,888.433
4545.45,4242.42,891.383
4545.45,4292.93,888.593
4545.45,4343.43,894.205
4545.45,4393.94,894.812
4545.45,4444.44,891.217
4545.45,4494.95,890.931
4545.45,4545.45,894.041
4545.45,4595.96,892.462
4545.45,4646.46,891.304
4545.45,4696.97,896.585
4545.45,4747.47,896.807
4545.45,4797.98,894.981
4545.45,4848.48,892.382
4545.45,4898.99,892.629
4545.45,4949.49,895.423
4545.45,5000.0,894.27
4595.96,0.0,894.453
4595.96,50.51,897.149
4595.96,101.01,896.482
4595.96,151.52,897.623
4595.96,202.02,892.678
4595.96,252.53,893.708
4595.96,303.03,895.59
4595.96,353.54,894.591
4595.96,404.04,896.327
4595.96,454.55,893.62
4595.96,505.05,895.94
4595.96,555.56,892.742
4595.96,606.06,893.157
4595.96,656.57,889.714
4595.96,707.07,889.677
4595.96,757.58,890.719
4595.96,808.08,891.338
4595.96,858.59,888.753
4595.96,909.09,886.282
4595.96,959.6,888.333
4595.96,1010.1,880.301
4595.96,1060.61,880.93
4595.96,1111.11,884.212
4595.96,1161.62,881.941
4595.96,1212.12,882.181
4595.96,1262.63,880.152
4595.96,1313.13,880.219
4595.96,1363.64,876.506
4595.96,1414.14,878.342
4595.96,1464.65,878.268
4595.96,1515.15,877.813
4595.96,1565.66,878.511
4595.96,1616.16,874.107
4595.96,1666.67,873.327
4595.96,1717.17,868.923
4595.96,1767.68,870.129
4595.96,1818.18,870.064
4595.96,1868.69,871.847
4595.96,1919.19,867.863
4595.96,1969.7,870.06
4595.96,2020.2,867.892
4595.96,2070.71,867.018
4595.96,2121.21,867.399
4595.96,2171.72,865.7
4595.96,2222.22,865.259
4595.96,2272.73,862.399
4595.96,2323.23,865.061
4595.96,2373.74,864.403
4595.96,2424.24,864.196
4595.96,2474.75,865.987
4595.96,2525.25,866.454
4595.96,2575.76,865.646
4595.96,2626.26,867.276
4595.96,2676.77,866.599
4595.96,2727.27,865.079
4595.96,2777.78,865.022
4595.96,2828.28,866.909
4595.96,2878.79,867.822
4595.96,2929.29,869.914
4595.96,2979.8,869.997
4595.96,3030.3,867.078
4595.96,3080.81,868.55
4595.96,3131.31,870.735
4595.96,3181.82,872.211
4595.96,3232.32,872.675
4595.96,3282.83,871.429
4595.96,3333.33,869.842
4595.96,3383.84,871.176
4595.96,3434.34,874.572
4595.96,3484.85,875.587
4595.96,3535.35,873.603
4595.96,3585.86,876.804
4595.96,3636.36,878.905
4595.96,3686.87,876.279
4595.96,3737.37,881.735
4595.96,3787.88,879.717
4595.96,3838.38,883.933
4595.96,3888.89,881.291
4595.96,3939.39,881.236
4595.96,3989.9,883.292
4595.96,4040.4,884.921
4595.96,4090.91,885.217
4595.96,4141.41,886.421
4595.96,4191.92,888.354
4595.96,4242.42,888.146
4595.96,4292.93,889.126
4595.96,4343.43,886.573
4595.96,4393.94,891.468
4595.96,4444.44,891.158
4595.96,4494.95,895.164
4595.96,4545.45,890.625
4595.96,4595.96,889.398
4595.96,4646.46,894.71
4595.96,4696.97,894.573
4595.96,4747.47,892.215
4595.96,4797.98,891.468
4595.96,4848.48,897.84
4595.96,4898.99,897.773
4595.96,4949.49,890.091
4595.96,5000.0,894.211
4646.46,0.0,898.372
4646.46,50.51,894.061
4646.46,101.01,893.943
4646.46,151.52,894.21
4646.46,202.02,892.326
4646.46,252.53,890.893
4646.46,303.03,896.085
4646.46,353.54,889.917
4646.46,404.04,893.665
4646.46,454.55,894.46
4646.46,505.05,889.25
4646.46,555.56,889.721
4646.46,606.06,893.367
4646.46,656.57,891.335
4646.46,707.07,888.322
4646.46,757.58,891.21
4646.46,808.08,890.433
4646.46,858.59,887.741
4646.46,909.09,884.557
4646.46,959.6,884.659
4646.46,1010.1,885.166
4646.46,1060.61,883.305
4646.46,1111.11,884.635
4646.46,1161.62,878.761
4646.46,1212.12,877.889
4646.46,1262.63,880.293
4646.46,1313.13,878.002
4646.46,1363.64,876.789
4646.46,1414.14,873.573
4646.46,1464.65,876.226
4646.46,1515.15,875.175
4646.46,1565.66,875.699
4646.46,1616.16,873.665
4646.46,1666.67,872.422
4646.46,1717.17,874.232
4646.46,1767.68,868.475
4646.46,1818.18,871.431
4646.46,1868.69,866.312
4646.46,1919.19,867.316
4646.46,1969.7,865.95
4646.46,2020.2,869.367
4646.46,2070.71,867.15
4646.46,2121.21,866.782
4646.46,2171.72,864.176
4646.46,2222.22,865.426
4646.46,2272.73,864.189
4646.46,2323.23,866.232
4646.46,2373.74,863.289
4646.46,2424.24,867.796
4646.46,2474.75,861.71
4646.46,2525.25,863.432
4646.46,2575.76,868.444
4646.46,2626.26,864.323
4646.46,2676.77,862.726
4646.46,2727.27,866.015
4646.46,2777.78,864.905
4646.46,2828.28,864.52
4646.46,2878.79,864.39
4646.46,2929.29,872.563
4646.46,2979.8,867.019
4646.46,3030.3,864.217
4646.46,3080.81,871.65
4646.46,3131.31,870.524
4646.46,3181.82,868.45
4646.46,3232.32,868.839
4646.46,3282.83,872.811
4646.46,3333.33,871.764
4646.46,3383.84,869.23
4646.46,3434.34,877.509
4646.46,3484.85,873.943
4646.46,3535.35,878.699
4646.46,3585.86,879.18
4646.46,3636.36,875.549
4646.46,3686.87,880.556
4646.46,3737.37,878.131
4646.46,3787.88,876.647
4646.46,3838.38,880.477
4646.46,3888.89,883.061
4646.46,3939.39,882.272
4646.46,3989.9,883.502
4646.46,4040.4,887.306
4646.46,4090.91,886.115
4646.46,4141.41,885.075
4646.46,4191.92,888.998
4646.46,4242.42,888.792
4646.46,4292.93,884.123
4646.46,4343.43,890.756
4646.46,4393.94,891.377
4646.46,4444.44,891.285
4646.46,4494.95,893.635
4646.46,4545.45,891.067
4646.46,4595.96,893.596
4646.46,4646.46,890.248
4646.46,4696.97,894.603
4646.46,4747.47,898.046
4646.46,4797.98,892.446
4646.46,4848.48,893.154
4646.46,4898.99,893.433
4646.46,4949.49,895.234
4646.46,5000.0,892.909
4696.97,0.0,895.845
4696.97,50.51,896.666
4696.97,101.01,895.952
4696.97,151.52,891.197
4696.97,202.02,896.517
4696.97,252.53,896.136
4696.97,303.03,895.599
4696.97,353.54,894.307
4696.97,404.04,893.57
4696.97,454.55,894.71
4696.97,505.05,895.958
4696.97,555.56,889.622
4696.97,606.06,893.056
4696.97,656.57,890.056
4696.97,707.07,889.256
4696.97,757.58,885.691
4696.97,808.08,887.409
4696.97,858.59,885.167
4696.97,909.09,885.388
4696.97,959.6,883.248
4696.97,1010.1,883.654
4696.97,1060.61,882.829
4696.97,1111.11,882.909
4696.97,1161.62,878.55
4696.97,1212.12,877.946
4696.97,1262.63,880.614
4696.97,1313.13,877.349
4696.97,1363.64,880.151
4696.97,1414.14,877.519
4696.97,1464.65,877.36
4696.97,1515.15,878.061
4696.97,1565.66,873.732
4696.97,1616.16,872.337
4696.97,1666.67,874.39
4696.97,1717.17,872.855
4696.97,1767.68,870.684
4696.97,1818.18,873.1
4696.97,1868.69,869.189
4696.97,1919.19,869.017
4696.97,1969.7,868.376
4696.97,2020.2,865.893
4696.97,2070.71,867.395
4696.97,2121.21,869.561
4696.97,2171.72,867.239
4696.97,2222.22,866.046
4696.97,2272.73,865.352
4696.97,2323.23,866.085
4696.97,2373.74,866.73
4696.97,2424.24,866.314
4696.97,2474.75,864.356
4696.97,2525.25,865.654
4696.97,2575.76,866.008
4696.97,2626.26,863.137
4696.97,2676.77,865.651
4696.97,2727.27,861.213
4696.97,2777.78,866.78
4696.97,2828.28,867.471
4696.97,2878.79,868.036
4696.97,2929.29,866.195
4696.97,2979.8,868.1
4696.97,3030.3,870.875
4696.97,3080.81,871.449
4696.97,3131.31,869.202
4696.97,3181.82,870.221
4696.97,3232.32,872.886
4696.97,3282.83,868.422
4696.97,3333.33,871.571
4696.97,3383.84,875.712
4696.97,3434.34,875.844
4696.97,3484.85,875.508
4696.97,3535.35,872.655
4696.97,3585.86,876.482
4696.97,3636.36,876.33
4696.97,3686.87,879.11
4696.97,3737.37,877.774
4696.97,3787.88,878.288
4696.97,3838.38,877.155
4696.97,3888.89,884.669
4696.97,3939.39,882.357
4696.97,3989.9,884.39
4696.97,4040.4,884.974
4696.97,4090.91,883.726
4696.97,4141.41,884.202
4696.97,4191.92,885.542
4696.97,4242.42,886.909
4696.97,4292.93,889.858
4696.97,4343.43,888.267
4696.97,4393.94,894.045
4696.97,4444.44,893.258
4696.97,4494.95,893.427
4696.97,4545.45,892.132
4696.97,4595.96,895.91
4696.97,4646.46,892.905
4696.97,4696.97,893.685
4696.97,4747.47,894.439
4696.97,4797.98,895.798
4696.97,4848.48,895.906
4696.97,4898.99,893.862
4696.97,4949.49,893.867
4696.97,5000.0,896.274
4747.47,0.0,896.443
4747.47,50.51,894.196
4747.47,101.01,891.719
4747.47,151.52,894.329
4747.47,202.02,895.784
4747.47,252.53,897.882
4747.47,303.03,891.553
4747.47,353.54,892.718
4747.47,404.04,892.361
4747.47,454.55,895.367
4747.47,505.05,892.051
4747.47,555.56,889.724
4747.47,606.06,892.027
4747.47,656.57,889.429
4747.47,707.07,887.076
4747.47,757.58,886.989
4747.47,808.08,891.457
4747.47,858.59,887.94
4747.47,909.09,886.541
4747.47,959.6,884.955
4747.47,1010.1,885.146
4747.47,1060.61,884.212
4747.47,1111.11,883.31
4747.47,1161.62,882.019
4747.47,1212.12,882.584
4747.47,1262.63,879.946
4747.47,1313.13,876.998
4747.47,1363.64,876.787
4747.47,1414.14,873.12
4747.47,1464.65,880.21
4747.47,1515.15,876.975
4747.47,1565.66,872.701
4747.47,1616.16,872.932
4747.47,1666.67,871.383
4747.47,1717.17,874.931
4747.47,1767.68,868.229
4747.47,1818.18,870.556
4747.47,1868.69,869.407
4747.47,1919.19,870.615
4747.47,1969.7,868.136
4747.47,2020.2,864.256
4747.47,2070.71,866.747
4747.47,2121.21,864.834
4747.47,2171.72,866.518
4747.47,2222.22,868.862
4747.47,2272.73,862.206
4747.47,2323.23,863.833
4747.47,2373.74,864.135
4747.47,2424.24,864.342
4747.47,2474.75,866.51
4747.47,2525.25,864.667
4747.47,2575.76,865.89
4747.47,2626.26,863.91
4747.47,2676.77,865.784
4747.47,2727.27,867.101
4747.47,2777.78,864.36
4747.47,2828.28,867.723
4747.47,2878.79,866.656
4747.47,2929.29,869.086
4747.47,2979.8,867.089
4747.47,3030.3,868.8
4747.47,3080.81,868.55
4747.47,3131.31,869.078
4747.47,3181.82,870.47
4747.47,3232.32,871.748
4747.47,3282.83,868.934
4747.47,3333.33,875.094
4747.47,3383.84,869.332
4747.47,3434.34,872.534
4747.47,3484.85,874.591
4747.47,3535.35,876.502
4747.47,3585.86,879.744
4747.47,3636.36,873.803
4747.47,3686.87,877.443
4747.47,3737.37,875.149
4747.47,3787.88,880.412
4747.47,3838.38,881.838
4747.47,3888.89,885.417
4747.47,3939.39,883.408
4747.47,3989.9,886.173
4747.47,4040.4,886.156
4747.47,4090.91,885.0
4747.47,4141.41,883.912
4747.47,4191.92,888.113
4747.47,4242.42,885.382
4747.47,4292.93,891.726
4747.47,4343.43,889.544
4747.47,4393.94,892.952
4747.47,4444.44,890.253
4747.47,4494.95,892.358
4747.47,4545.45,892.799
4747.47,4595.96,892.801
4747.47,4646.46,892.486
4747.47,4696.97,894.542
4747.47,4747.47,892.257
4747.47,4797.98,891.985
4747.47,4848.48,897.128
4747.47,4898.99,896.276
4747.47,4949.49,895.075
4747.47,5000.0,898.334
4797.98,0.0,894.538
4797.98,50.51,897.689
4797.98,101.01,895.305
4797.98,151.52,892.755
4797.98,202.02,898.294
4797.98,252.53,896.314
4797.98,303.03,893.768
4797.98,353.54,895.087
4797.98,404.04,892.393
4797.98,454.55,894.375
4797.98,505.05,887.4
4797.98,555.56,889.56
4797.98,606.06,892.929
4797.98,656.57,889.799
4797.98,707.07,890.001
4797.98,757.58,886.142
4797.98,808.08,891.746
4797.98,858.59,889.614
4797.98,909.09,885.985
4797.98,959.6,884.706
4797.98,1010.1,886.682
4797.98,1060.61,887.677
4797.98,1111.11,884.694
4797.98,1161.62,886.194
4797.98,1212.12,879.063
4797.98,1262.63,878.322
4797.98,1313.13,876.637
4797.98,1363.64,878.956
4797.98,1414.14,877.49
4797.98,1464.65,875.913
4797.98,1515.15,876.929
4797.98,1565.66,876.887
4797.98,1616.16,870.505
4797.98,1666.67,871.523
4797.98,1717.17,873.548
4797.98,1767.68,870.194
4797.98,1818.18,868.791
4797.98,1868.69,871.722
4797.98,1919.19,866.444
4797.98,1969.7,867.801
4797.98,2020.2,868.491
4797.98,2070.71,866.163
4797.98,2121.21,868.405
4797.98,2171.72,865.282
4797.98,2222.22,868.872
4797.98,2272.73,865.495
4797.98,2323.23,866.837
4797.98,2373.74,866.793
4797.98,2424.24,863.911
4797.98,2474.75,860.984
4797.98,2525.25,865.796
4797.98,2575.76,865.264
4797.98,2626.26,866.334
4797.98,2676.77,864.932
4797.98,2727.27,864.746
4797.98,2777.78,869.903
4797.98,2828.28,863.276
4797.98,2878.79,868.08
4797.98,2929.29,865.907
4797.98,2979.8,866.881
4797.98,3030.3,867.464
4797.98,3080.81,867.085
4797.98,3131.31,870.474
