packet_num,timestamp,src_ip,dst_ip,dst_port,packet_size,inter_arrival_ms,flow_id
9265,1700000212.524284,192.168.3.216,8.8.8.8,443,293,3.476,DOH_HTTPS_0542
9266,1700000212.606820,192.168.3.57,8.8.8.8,443,180,82.536,DOH_HTTPS_0543
9267,1700000212.607376,192.168.3.15,8.8.8.8,443,365,0.556,DOH_HTTPS_0544
9268,1700000212.612316,192.168.3.168,1.1.1.1,443,237,4.94,DOH_HTTPS_0545
9269,1700000212.623659,192.168.3.253,1.1.1.1,443,132,11.343,DOH_HTTPS_0546
9270,1700000212.628995,192.168.3.169,1.1.1.1,443,239,5.336,DOH_HTTPS_0547
9271,1700000212.643456,192.168.3.203,1.1.1.1,443,218,14.461,DOH_HTTPS_0548
9272,1700000212.653884,192.168.3.222,1.1.1.1,443,241,10.428,DOH_HTTPS_0549
9273,1700000212.660885,192.168.3.212,1.1.1.1,443,288,7.001,DOH_HTTPS_0550
9274,1700000212.689620,192.168.3.101,8.8.8.8,443,129,28.735,DOH_HTTPS_0551
9275,1700000212.691545,192.168.3.194,1.1.1.1,443,354,1.925,DOH_HTTPS_0552
9276,1700000212.708087,192.168.3.154,1.1.1.1,443,171,16.542,DOH_HTTPS_0553
9277,1700000212.717422,192.168.3.229,8.8.8.8,443,193,9.335,DOH_HTTPS_0554
9278,1700000212.727988,192.168.3.61,8.8.8.8,443,225,10.566,DOH_HTTPS_0555
9279,1700000212.729716,192.168.3.83,1.1.1.1,443,312,1.728,DOH_HTTPS_0556
9280,1700000212.738760,192.168.3.217,8.8.8.8,443,162,9.044,DOH_HTTPS_0557
9281,1700000212.742082,192.168.3.23,1.1.1.1,443,147,3.322,DOH_HTTPS_0558
9282,1700000212.744405,192.168.3.16,1.1.1.1,443,327,2.323,DOH_HTTPS_0559
9283,1700000212.767812,192.168.3.180,8.8.8.8,443,153,23.407,DOH_HTTPS_0560
9284,1700000212.783762,192.168.3.74,8.8.8.8,443,298,15.95,DOH_HTTPS_0561
9285,1700000212.785373,192.168.3.79,8.8.8.8,443,135,1.611,DOH_HTTPS_0562
9286,1700000212.814679,192.168.3.49,8.8.8.8,443,387,29.306,DOH_HTTPS_0563
9287,1700000212.819207,192.168.3.218,1.1.1.1,443,230,4.528,DOH_HTTPS_0564
9288,1700000212.837709,192.168.3.123,8.8.8.8,443,216,18.502,DOH_HTTPS_0565
9289,1700000212.840051,192.168.3.29,1.1.1.1,443,259,2.342,DOH_HTTPS_0566
9290,1700000212.840888,192.168.3.164,8.8.8.8,443,240,0.837,DOH_HTTPS_0567
9291,1700000212.844881,192.168.3.217,8.8.8.8,443,239,3.993,DOH_HTTPS_0568
9292,1700000212.857131,192.168.3.219,1.1.1.1,443,104,12.25,DOH_HTTPS_0569
9293,1700000212.869542,192.168.3.32,8.8.8.8,443,164,12.411,DOH_HTTPS_0570
9294,1700000212.877669,192.168.3.143,8.8.8.8,443,263,8.127,DOH_HTTPS_0571
9295,1700000212.879590,192.168.3.137,8.8.8.8,443,362,1.921,DOH_HTTPS_0572
9296,1700000212.957858,192.168.3.62,8.8.8.8,443,323,78.268,DOH_HTTPS_0573
9297,1700000212.959455,192.168.3.254,8.8.8.8,443,126,1.597,DOH_HTTPS_0574
9298,1700000212.975294,192.168.3.69,1.1.1.1,443,156,15.839,DOH_HTTPS_0575
9299,1700000212.977415,192.168.3.166,1.1.1.1,443,187,2.121,DOH_HTTPS_0576
9300,1700000212.979284,192.168.3.50,1.1.1.1,443,332,1.869,DOH_HTTPS_0577
9301,1700000212.985096,192.168.3.211,8.8.8.8,443,164,5.812,DOH_HTTPS_0578
9302,1700000212.988454,192.168.3.63,8.8.8.8,443,302,3.358,DOH_HTTPS_0579
9303,1700000212.990558,192.168.3.158,1.1.1.1,443,179,2.104,DOH_HTTPS_0580
9304,1700000212.994358,192.168.3.190,1.1.1.1,443,192,3.8,DOH_HTTPS_0581
9305,1700000212.995632,192.168.3.69,1.1.1.1,443,338,1.274,DOH_HTTPS_0582
9306,1700000213.004083,192.168.3.223,8.8.8.8,443,269,8.451,DOH_HTTPS_0583
9307,1700000213.005882,192.168.3.78,1.1.1.1,443,361,1.799,DOH_HTTPS_0584
9308,1700000213.021287,192.168.3.6,8.8.8.8,443,179,15.405,DOH_HTTPS_0585
9309,1700000213.114011,192.168.3.182,8.8.8.8,443,200,92.724,DOH_HTTPS_0586
9310,1700000213.141467,192.168.3.14,1.1.1.1,443,125,27.456,DOH_HTTPS_0587
9311,1700000213.157129,192.168.3.86,8.8.8.8,443,349,15.662,DOH_HTTPS_0588
9312,1700000213.160150,192.168.3.160,8.8.8.8,443,357,3.021,DOH_HTTPS_0589
9313,1700000213.160799,192.168.3.207,1.1.1.1,443,138,0.649,DOH_HTTPS_0590
9314,1700000213.220109,192.168.3.33,1.1.1.1,443,200,59.31,DOH_HTTPS_0591
9315,1700000213.223672,192.168.3.92,1.1.1.1,443,105,3.563,DOH_HTTPS_0592
9316,1700000213.281871,192.168.3.170,8.8.8.8,443,231,58.199,DOH_HTTPS_0593
9317,1700000213.288415,192.168.3.4,1.1.1.1,443,220,6.544,DOH_HTTPS_0594
9318,1700000213.291390,192.168.3.171,1.1.1.1,443,295,2.975,DOH_HTTPS_0595
9319,1700000213.295167,192.168.3.109,8.8.8.8,443,364,3.777,DOH_HTTPS_0596
9320,1700000213.318855,192.168.3.31,1.1.1.1,443,171,23.688,DOH_HTTPS_0597
9321,1700000213.323580,192.168.3.100,8.8.8.8,443,248,4.725,DOH_HTTPS_0598
9322,1700000213.325327,192.168.3.57,1.1.1.1,443,260,1.747,DOH_HTTPS_0599
9323,1700000213.328477,192.168.3.219,8.8.8.8,443,250,3.15,DOH_HTTPS_0600
9324,1700000213.344442,192.168.3.24,8.8.8.8,443,374,15.965,DOH_HTTPS_0601
9325,1700000213.346847,192.168.3.186,8.8.8.8,443,297,2.405,DOH_HTTPS_0602
9326,1700000213.356938,192.168.3.127,1.1.1.1,443,290,10.091,DOH_HTTPS_0603
9327,1700000213.378284,192.168.3.6,8.8.8.8,443,271,21.346,DOH_HTTPS_0604
9328,1700000213.385651,192.168.3.85,8.8.8.8,443,124,7.367,DOH_HTTPS_0605
9329,1700000213.398876,192.168.3.3,1.1.1.1,443,228,13.225,DOH_HTTPS_0606
9330,1700000213.505658,192.168.3.198,1.1.1.1,443,242,106.782,DOH_HTTPS_0607
9331,1700000213.538909,192.168.3.220,1.1.1.1,443,206,33.251,DOH_HTTPS_0608
9332,1700000213.587452,192.168.3.74,8.8.8.8,443,158,48.543,DOH_HTTPS_0609
9333,1700000213.610587,192.168.3.222,8.8.8.8,443,168,23.135,DOH_HTTPS_0610
9334,1700000213.612695,192.168.3.18,1.1.1.1,443,306,2.108,DOH_HTTPS_0611
9335,1700000213.614826,192.168.3.241,8.8.8.8,443,110,2.131,DOH_HTTPS_0612
9336,1700000213.621709,192.168.3.115,8.8.8.8,443,307,6.883,DOH_HTTPS_0613
9337,1700000213.638794,192.168.3.180,8.8.8.8,443,218,17.085,DOH_HTTPS_0614
9338,1700000213.643930,192.168.3.61,1.1.1.1,443,307,5.136,DOH_HTTPS_0615
9339,1700000214.377859,192.168.3.129,1.1.1.1,443,384,733.929,DOH_HTTPS_0616
9340,1700000214.421996,192.168.3.66,1.1.1.1,443,372,44.137,DOH_HTTPS_0617
9341,1700000214.425558,192.168.3.154,1.1.1.1,443,329,3.562,DOH_HTTPS_0618
9342,1700000214.442778,192.168.3.83,8.8.8.8,443,219,17.22,DOH_HTTPS_0619
9343,1700000214.453200,192.168.3.251,8.8.8.8,443,240,10.422,DOH_HTTPS_0620
9344,1700000214.463756,192.168.3.34,8.8.8.8,443,315,10.556,DOH_HTTPS_0621
9345,1700000214.466466,192.168.3.233,8.8.8.8,443,379,2.71,DOH_HTTPS_0622
9346,1700000214.469043,192.168.3.45,8.8.8.8,443,378,2.577,DOH_HTTPS_0623
9347,1700000214.469899,192.168.3.26,1.1.1.1,443,116,0.856,DOH_HTTPS_0624
9348,1700000214.472776,192.168.3.40,8.8.8.8,443,329,2.877,DOH_HTTPS_0625
9349,1700000214.484112,192.168.3.171,1.1.1.1,443,126,11.336,DOH_HTTPS_0626
9350,1700000214.561002,192.168.3.50,8.8.8.8,443,256,76.89,DOH_HTTPS_0627
9351,1700000214.574969,192.168.3.34,1.1.1.1,443,192,13.967,DOH_HTTPS_0628
9352,1700000214.587203,192.168.3.180,1.1.1.1,443,264,12.234,DOH_HTTPS_0629
9353,1700000214.588991,192.168.3.13,8.8.8.8,443,334,1.788,DOH_HTTPS_0630
9354,1700000214.608418,192.168.3.149,1.1.1.1,443,373,19.427,DOH_HTTPS_0631
9355,1700000214.610984,192.168.3.130,1.1.1.1,443,131,2.566,DOH_HTTPS_0632
9356,1700000214.621344,192.168.3.202,1.1.1.1,443,228,10.36,DOH_HTTPS_0633
9357,1700000214.647804,192.168.3.121,8.8.8.8,443,356,26.46,DOH_HTTPS_0634
9358,1700000214.656414,192.168.3.185,8.8.8.8,443,202,8.61,DOH_HTTPS_0635
9359,1700000214.664912,192.168.3.227,8.8.8.8,443,147,8.498,DOH_HTTPS_0636
9360,1700000214.666747,192.168.3.233,8.8.8.8,443,162,1.835,DOH_HTTPS_0637
9361,1700000214.683846,192.168.3.44,8.8.8.8,443,280,17.099,DOH_HTTPS_0638
9362,1700000214.690836,192.168.3.162,1.1.1.1,443,106,6.99,DOH_HTTPS_0639
9363,1700000214.697040,192.168.3.35,1.1.1.1,443,276,6.204,DOH_HTTPS_0640
9364,1700000214.714667,192.168.3.156,1.1.1.1,443,399,17.627,DOH_HTTPS_0641
9365,1700000214.715015,192.168.3.223,8.8.8.8,443,276,0.348,DOH_HTTPS_0642
9366,1700000214.715588,192.168.3.203,8.8.8.8,443,267,0.573,DOH_HTTPS_0643
9367,1700000214.717948,192.168.3.231,1.1.1.1,443,175,2.36,DOH_HTTPS_0644
9368,1700000214.741860,192.168.3.84,1.1.1.1,443,334,23.912,DOH_HTTPS_0645
9369,1700000214.745454,192.168.3.167,8.8.8.8,443,148,3.594,DOH_HTTPS_0646
9370,1700000214.746460,192.168.3.159,8.8.8.8,443,400,1.006,DOH_HTTPS_0647
9371,1700000214.748906,192.168.3.140,1.1.1.1,443,228,2.446,DOH_HTTPS_0648
9372,1700000215.083844,192.168.3.53,1.1.1.1,443,188,334.938,DOH_HTTPS_0649
9373,1700000215.087296,192.168.3.75,1.1.1.1,443,153,3.452,DOH_HTTPS_0650
9374,1700000215.103247,192.168.3.115,8.8.8.8,443,256,15.951,DOH_HTTPS_0651
9375,1700000215.116514,192.168.3.148,8.8.8.8,443,264,13.267,DOH_HTTPS_0652
9376,1700000215.128711,192.168.3.191,1.1.1.1,443,202,12.197,DOH_HTTPS_0653
9377,1700000215.129505,192.168.3.65,1.1.1.1,443,321,0.794,DOH_HTTPS_0654
9378,1700000215.130388,192.168.3.19,8.8.8.8,443,290,0.883,DOH_HTTPS_0655
9379,1700000215.144563,192.168.3.174,1.1.1.1,443,151,14.175,DOH_HTTPS_0656
9380,1700000215.150221,192.168.3.106,1.1.1.1,443,223,5.658,DOH_HTTPS_0657
9381,1700000215.152958,192.168.3.99,1.1.1.1,443,172,2.737,DOH_HTTPS_0658
9382,1700000215.162823,192.168.3.209,1.1.1.1,443,216,9.865,DOH_HTTPS_0659
9383,1700000215.209076,192.168.3.104,8.8.8.8,443,128,46.253,DOH_HTTPS_0660
9384,1700000215.214208,192.168.3.225,8.8.8.8,443,382,5.132,DOH_HTTPS_0661
9385,1700000215.220767,192.168.3.121,1.1.1.1,443,317,6.559,DOH_HTTPS_0662
9386,1700000215.228341,192.168.3.99,1.1.1.1,443,192,7.574,DOH_HTTPS_0663
9387,1700000215.230872,192.168.3.206,8.8.8.8,443,249,2.531,DOH_HTTPS_0664
9388,1700000215.243986,192.168.3.166,1.1.1.1,443,208,13.114,DOH_HTTPS_0665
9389,1700000215.245411,192.168.3.107,1.1.1.1,443,103,1.425,DOH_HTTPS_0666
9390,1700000215.247842,192.168.3.247,8.8.8.8,443,320,2.431,DOH_HTTPS_0667
9391,1700000215.261414,192.168.3.69,1.1.1.1,443,292,13.572,DOH_HTTPS_0668
9392,1700000215.284699,192.168.3.191,1.1.1.1,443,282,23.285,DOH_HTTPS_0669
9393,1700000215.307439,192.168.3.240,8.8.8.8,443,269,22.74,DOH_HTTPS_0670
9394,1700000215.321276,192.168.3.227,8.8.8.8,443,386,13.837,DOH_HTTPS_0671
9395,1700000215.327314,192.168.3.13,8.8.8.8,443,373,6.038,DOH_HTTPS_0672
9396,1700000215.329252,192.168.3.254,1.1.1.1,443,259,1.938,DOH_HTTPS_0673
9397,1700000215.340062,192.168.3.48,8.8.8.8,443,378,10.81,DOH_HTTPS_0674
9398,1700000215.374651,192.168.3.198,1.1.1.1,443,361,34.589,DOH_HTTPS_0675
9399,1700000215.403944,192.168.3.248,1.1.1.1,443,298,29.293,DOH_HTTPS_0676
9400,1700000215.406810,192.168.3.119,8.8.8.8,443,206,2.866,DOH_HTTPS_0677
9401,1700000215.409679,192.168.3.180,1.1.1.1,443,195,2.869,DOH_HTTPS_0678
9402,1700000215.422176,192.168.3.190,1.1.1.1,443,396,12.497,DOH_HTTPS_0679
9403,1700000215.429418,192.168.3.155,1.1.1.1,443,291,7.242,DOH_HTTPS_0680
9404,1700000215.429989,192.168.3.125,8.8.8.8,443,313,0.571,DOH_HTTPS_0681
9405,1700000215.455867,192.168.3.234,8.8.8.8,443,292,25.878,DOH_HTTPS_0682
9406,1700000215.472444,192.168.3.119,1.1.1.1,443,288,16.577,DOH_HTTPS_0683
9407,1700000215.493695,192.168.3.83,1.1.1.1,443,131,21.251,DOH_HTTPS_0684
9408,1700000215.506822,192.168.3.74,8.8.8.8,443,231,13.127,DOH_HTTPS_0685
9409,1700000215.546648,192.168.3.43,1.1.1.1,443,135,39.826,DOH_HTTPS_0686
9410,1700000215.549586,192.168.3.193,1.1.1.1,443,272,2.938,DOH_HTTPS_0687
9411,1700000215.551763,192.168.3.14,8.8.8.8,443,374,2.177,DOH_HTTPS_0688
9412,1700000215.559012,192.168.3.108,8.8.8.8,443,329,7.249,DOH_HTTPS_0689
9413,1700000215.577755,192.168.3.190,1.1.1.1,443,136,18.743,DOH_HTTPS_0690
9414,1700000215.586352,192.168.3.164,1.1.1.1,443,239,8.597,DOH_HTTPS_0691
9415,1700000215.670589,192.168.3.51,1.1.1.1,443,323,84.237,DOH_HTTPS_0692
9416,1700000215.680164,192.168.3.254,8.8.8.8,443,229,9.575,DOH_HTTPS_0693
9417,1700000215.696436,192.168.3.208,8.8.8.8,443,178,16.272,DOH_HTTPS_0694
9418,1700000215.705044,192.168.3.7,1.1.1.1,443,201,8.608,DOH_HTTPS_0695
9419,1700000215.708168,192.168.3.231,1.1.1.1,443,307,3.124,DOH_HTTPS_0696
9420,1700000215.725324,192.168.3.183,8.8.8.8,443,180,17.156,DOH_HTTPS_0697
9421,1700000215.728520,192.168.3.103,1.1.1.1,443,368,3.196,DOH_HTTPS_0698
9422,1700000215.731333,192.168.3.140,8.8.8.8,443,102,2.813,DOH_HTTPS_0699
9423,1700000215.740188,192.168.3.35,8.8.8.8,443,229,8.855,DOH_HTTPS_0700
9424,1700000215.744523,192.168.3.207,1.1.1.1,443,234,4.335,DOH_HTTPS_0701
9425,1700000215.747300,192.168.3.251,8.8.8.8,443,337,2.777,DOH_HTTPS_0702
9426,1700000215.749221,192.168.3.243,1.1.1.1,443,361,1.921,DOH_HTTPS_0703
9427,1700000215.752192,192.168.3.152,1.1.1.1,443,322,2.971,DOH_HTTPS_0704
9428,1700000215.754010,192.168.3.108,8.8.8.8,443,195,1.818,DOH_HTTPS_0705
9429,1700000215.754766,192.168.3.34,8.8.8.8,443,130,0.756,DOH_HTTPS_0706
9430,1700000215.758858,192.168.3.224,1.1.1.1,443,376,4.092,DOH_HTTPS_0707
9431,1700000215.789011,192.168.3.82,8.8.8.8,443,324,30.153,DOH_HTTPS_0708
9432,1700000215.789546,192.168.3.187,1.1.1.1,443,273,0.535,DOH_HTTPS_0709
9433,1700000215.791481,192.168.3.16,8.8.8.8,443,316,1.935,DOH_HTTPS_0710
9434,1700000215.793469,192.168.3.91,8.8.8.8,443,134,1.988,DOH_HTTPS_0711
9435,1700000215.805173,192.168.3.146,8.8.8.8,443,118,11.704,DOH_HTTPS_0712
9436,1700000215.808001,192.168.3.251,8.8.8.8,443,220,2.828,DOH_HTTPS_0713
9437,1700000215.811109,192.168.3.209,1.1.1.1,443,230,3.108,DOH_HTTPS_0714
9438,1700000215.814757,192.168.3.111,8.8.8.8,443,329,3.648,DOH_HTTPS_0715
9439,1700000215.816910,192.168.3.98,1.1.1.1,443,226,2.153,DOH_HTTPS_0716
9440,1700000215.833019,192.168.3.146,8.8.8.8,443,350,16.109,DOH_HTTPS_0717
9441,1700000215.881391,192.168.3.177,1.1.1.1,443,267,48.372,DOH_HTTPS_0718
9442,1700000215.890193,192.168.3.183,8.8.8.8,443,177,8.802,DOH_HTTPS_0719
9443,1700000215.905629,192.168.3.249,8.8.8.8,443,352,15.436,DOH_HTTPS_0720
9444,1700000215.917026,192.168.3.103,1.1.1.1,443,256,11.397,DOH_HTTPS_0721
9445,1700000216.017121,192.168.3.199,8.8.8.8,443,253,100.095,DOH_HTTPS_0722
9446,1700000216.019577,192.168.3.181,1.1.1.1,443,207,2.456,DOH_HTTPS_0723
9447,1700000216.020564,192.168.3.79,1.1.1.1,443,226,0.987,DOH_HTTPS_0724
9448,1700000216.044575,192.168.3.124,1.1.1.1,443,296,24.011,DOH_HTTPS_0725
9449,1700000216.050724,192.168.3.75,8.8.8.8,443,150,6.149,DOH_HTTPS_0726
9450,1700000216.054449,192.168.3.117,8.8.8.8,443,164,3.725,DOH_HTTPS_0727
9451,1700000216.067719,192.168.3.200,1.1.1.1,443,253,13.27,DOH_HTTPS_0728
9452,1700000216.084192,192.168.3.3,1.1.1.1,443,369,16.473,DOH_HTTPS_0729
9453,1700000216.086274,192.168.3.210,8.8.8.8,443,241,2.082,DOH_HTTPS_0730
9454,1700000216.159933,192.168.3.15,8.8.8.8,443,137,73.659,DOH_HTTPS_0731
9455,1700000216.193770,192.168.3.160,8.8.8.8,443,117,33.837,DOH_HTTPS_0732
9456,1700000216.202909,192.168.3.199,1.1.1.1,443,179,9.139,DOH_HTTPS_0733
9457,1700000216.393938,192.168.3.67,8.8.8.8,443,247,191.029,DOH_HTTPS_0734
9458,1700000216.394606,192.168.3.40,1.1.1.1,443,209,0.668,DOH_HTTPS_0735
9459,1700000216.483574,192.168.3.189,8.8.8.8,443,207,88.968,DOH_HTTPS_0736
9460,1700000216.493934,192.168.3.29,1.1.1.1,443,267,10.36,DOH_HTTPS_0737
9461,1700000216.500669,192.168.3.119,1.1.1.1,443,312,6.735,DOH_HTTPS_0738
9462,1700000216.501524,192.168.3.71,1.1.1.1,443,301,0.855,DOH_HTTPS_0739
9463,1700000216.517369,192.168.3.143,8.8.8.8,443,364,15.845,DOH_HTTPS_0740
9464,1700000216.517944,192.168.3.128,8.8.8.8,443,307,0.575,DOH_HTTPS_0741
9465,1700000216.530871,192.168.3.54,1.1.1.1,443,141,12.927,DOH_HTTPS_0742
9466,1700000216.536547,192.168.3.24,8.8.8.8,443,392,5.676,DOH_HTTPS_0743
9467,1700000216.537523,192.168.3.191,1.1.1.1,443,150,0.976,DOH_HTTPS_0744
9468,1700000216.546853,192.168.3.15,8.8.8.8,443,295,9.33,DOH_HTTPS_0745
9469,1700000216.547195,192.168.3.121,1.1.1.1,443,328,0.342,DOH_HTTPS_0746
9470,1700000216.551186,192.168.3.27,8.8.8.8,443,269,3.991,DOH_HTTPS_0747
9471,1700000216.609732,192.168.3.5,8.8.8.8,443,277,58.546,DOH_HTTPS_0748
9472,1700000216.618658,192.168.3.37,1.1.1.1,443,212,8.926,DOH_HTTPS_0749
9473,1700000216.623529,192.168.3.141,8.8.8.8,443,100,4.871,DOH_HTTPS_0750
9474,1700000216.645331,192.168.3.105,8.8.8.8,443,261,21.802,DOH_HTTPS_0751
9475,1700000216.648189,192.168.3.147,1.1.1.1,443,364,2.858,DOH_HTTPS_0752
9476,1700000216.658816,192.168.3.122,1.1.1.1,443,394,10.627,DOH_HTTPS_0753
9477,1700000216.672179,192.168.3.172,8.8.8.8,443,227,13.363,DOH_HTTPS_0754
9478,1700000216.673357,192.168.3.36,1.1.1.1,443,206,1.178,DOH_HTTPS_0755
9479,1700000216.674895,192.168.3.192,8.8.8.8,443,219,1.538,DOH_HTTPS_0756
9480,1700000216.694867,192.168.3.166,1.1.1.1,443,368,19.972,DOH_HTTPS_0757
9481,1700000216.871409,192.168.3.221,8.8.8.8,443,328,176.542,DOH_HTTPS_0758
9482,1700000216.892283,192.168.3.53,8.8.8.8,443,258,20.874,DOH_HTTPS_0759
9483,1700000216.896085,192.168.3.151,8.8.8.8,443,127,3.802,DOH_HTTPS_0760
9484,1700000216.910043,192.168.3.182,8.8.8.8,443,381,13.958,DOH_HTTPS_0761
9485,1700000216.910402,192.168.3.208,1.1.1.1,443,330,0.359,DOH_HTTPS_0762
9486,1700000216.977053,192.168.3.110,8.8.8.8,443,261,66.651,DOH_HTTPS_0763
9487,1700000216.979534,192.168.3.217,8.8.8.8,443,320,2.481,DOH_HTTPS_0764
9488,1700000216.982928,192.168.3.202,1.1.1.1,443,190,3.394,DOH_HTTPS_0765
9489,1700000216.986181,192.168.3.96,8.8.8.8,443,343,3.253,DOH_HTTPS_0766
9490,1700000217.001715,192.168.3.120,8.8.8.8,443,334,15.534,DOH_HTTPS_0767
9491,1700000217.012834,192.168.3.208,8.8.8.8,443,368,11.119,DOH_HTTPS_0768
9492,1700000217.015681,192.168.3.79,8.8.8.8,443,171,2.847,DOH_HTTPS_0769
9493,1700000217.037533,192.168.3.177,8.8.8.8,443,246,21.852,DOH_HTTPS_0770
9494,1700000217.043790,192.168.3.188,1.1.1.1,443,335,6.257,DOH_HTTPS_0771
9495,1700000217.048386,192.168.3.85,1.1.1.1,443,145,4.596,DOH_HTTPS_0772
9496,1700000217.071004,192.168.3.222,8.8.8.8,443,102,22.618,DOH_HTTPS_0773
9497,1700000217.119010,192.168.3.99,1.1.1.1,443,224,48.006,DOH_HTTPS_0774
9498,1700000217.119119,192.168.3.27,8.8.8.8,443,343,0.109,DOH_HTTPS_0775
9499,1700000217.121274,192.168.3.149,8.8.8.8,443,139,2.155,DOH_HTTPS_0776
9500,1700000217.132001,192.168.3.61,8.8.8.8,443,259,10.727,DOH_HTTPS_0777
9501,1700000217.138974,192.168.3.187,1.1.1.1,443,397,6.973,DOH_HTTPS_0778
9502,1700000217.141818,192.168.3.73,1.1.1.1,443,170,2.844,DOH_HTTPS_0779
9503,1700000217.169943,192.168.3.217,1.1.1.1,443,354,28.125,DOH_HTTPS_0780
9504,1700000217.191337,192.168.3.229,1.1.1.1,443,109,21.394,DOH_HTTPS_0781
9505,1700000217.237114,192.168.3.236,8.8.8.8,443,137,45.777,DOH_HTTPS_0782
9506,1700000217.238834,192.168.3.103,8.8.8.8,443,323,1.72,DOH_HTTPS_0783
9507,1700000217.242748,192.168.3.50,1.1.1.1,443,352,3.914,DOH_HTTPS_0784
9508,1700000217.254163,192.168.3.164,8.8.8.8,443,306,11.415,DOH_HTTPS_0785
9509,1700000217.340342,192.168.3.199,1.1.1.1,443,311,86.179,DOH_HTTPS_0786
9510,1700000217.350882,192.168.3.43,8.8.8.8,443,126,10.54,DOH_HTTPS_0787
9511,1700000217.357758,192.168.3.234,8.8.8.8,443,167,6.876,DOH_HTTPS_0788
9512,1700000217.372894,192.168.3.46,8.8.8.8,443,248,15.136,DOH_HTTPS_0789
9513,1700000217.384865,192.168.3.55,8.8.8.8,443,346,11.971,DOH_HTTPS_0790
9514,1700000217.394788,192.168.3.114,1.1.1.1,443,148,9.923,DOH_HTTPS_0791
9515,1700000217.481531,192.168.3.173,8.8.8.8,443,174,86.743,DOH_HTTPS_0792
9516,1700000217.495205,192.168.3.5,8.8.8.8,443,362,13.674,DOH_HTTPS_0793
9517,1700000217.502782,192.168.3.183,8.8.8.8,443,326,7.577,DOH_HTTPS_0794
9518,1700000217.520454,192.168.3.162,8.8.8.8,443,339,17.672,DOH_HTTPS_0795
9519,1700000217.545388,192.168.3.49,1.1.1.1,443,279,24.934,DOH_HTTPS_0796
9520,1700000217.549246,192.168.3.183,8.8.8.8,443,216,3.858,DOH_HTTPS_0797
9521,1700000217.668154,192.168.3.144,8.8.8.8,443,166,118.908,DOH_HTTPS_0798
9522,1700000217.711893,192.168.3.38,8.8.8.8,443,333,43.739,DOH_HTTPS_0799
9523,1700000217.712241,192.168.3.46,8.8.8.8,443,166,0.348,DOH_HTTPS_0800
9524,1700000217.732408,192.168.3.157,8.8.8.8,443,167,20.167,DOH_HTTPS_0801
9525,1700000217.733165,192.168.3.151,1.1.1.1,443,320,0.757,DOH_HTTPS_0802
9526,1700000217.739814,192.168.3.69,1.1.1.1,443,296,6.649,DOH_HTTPS_0803
9527,1700000217.750643,192.168.3.13,8.8.8.8,443,132,10.829,DOH_HTTPS_0804
9528,1700000217.757684,192.168.3.250,1.1.1.1,443,165,7.041,DOH_HTTPS_0805
9529,1700000217.773556,192.168.3.12,8.8.8.8,443,235,15.872,DOH_HTTPS_0806
9530,1700000217.774265,192.168.3.252,8.8.8.8,443,232,0.709,DOH_HTTPS_0807
9531,1700000217.775134,192.168.3.186,8.8.8.8,443,239,0.869,DOH_HTTPS_0808
9532,1700000217.793991,192.168.3.208,1.1.1.1,443,292,18.857,DOH_HTTPS_0809
9533,1700000217.887934,192.168.3.138,8.8.8.8,443,231,93.943,DOH_HTTPS_0810
9534,1700000217.890557,192.168.3.161,1.1.1.1,443,133,2.623,DOH_HTTPS_0811
9535,1700000217.891364,192.168.3.203,1.1.1.1,443,149,0.807,DOH_HTTPS_0812
9536,1700000218.258792,192.168.3.249,8.8.8.8,443,155,367.428,DOH_HTTPS_0813
9537,1700000218.276146,192.168.3.112,1.1.1.1,443,115,17.354,DOH_HTTPS_0814
9538,1700000218.276919,192.168.3.112,1.1.1.1,443,289,0.773,DOH_HTTPS_0815
9539,1700000218.284762,192.168.3.68,1.1.1.1,443,185,7.843,DOH_HTTPS_0816
9540,1700000218.400812,192.168.3.161,1.1.1.1,443,340,116.05,DOH_HTTPS_0817
9541,1700000218.401273,192.168.3.190,8.8.8.8,443,252,0.461,DOH_HTTPS_0818
9542,1700000218.412627,192.168.3.167,1.1.1.1,443,360,11.354,DOH_HTTPS_0819
9543,1700000218.421487,192.168.3.70,8.8.8.8,443,268,8.86,DOH_HTTPS_0820
9544,1700000218.794336,192.168.3.23,1.1.1.1,443,381,372.849,DOH_HTTPS_0821
9545,1700000218.798337,192.168.3.216,8.8.8.8,443,362,4.001,DOH_HTTPS_0822
9546,1700000218.814266,192.168.3.142,8.8.8.8,443,243,15.929,DOH_HTTPS_0823
9547,1700000218.816699,192.168.3.70,1.1.1.1,443,388,2.433,DOH_HTTPS_0824
9548,1700000218.819127,192.168.3.159,1.1.1.1,443,112,2.428,DOH_HTTPS_0825
9549,1700000218.845963,192.168.3.193,1.1.1.1,443,188,26.836,DOH_HTTPS_0826
9550,1700000218.846917,192.168.3.9,1.1.1.1,443,218,0.954,DOH_HTTPS_0827
9551,1700000218.854663,192.168.3.150,8.8.8.8,443,216,7.746,DOH_HTTPS_0828
9552,1700000218.860310,192.168.3.113,1.1.1.1,443,249,5.647,DOH_HTTPS_0829
9553,1700000218.862126,192.168.3.221,1.1.1.1,443,306,1.816,DOH_HTTPS_0830
9554,1700000218.864976,192.168.3.207,1.1.1.1,443,363,2.85,DOH_HTTPS_0831
